dur_ns,gap_ns
10520,21349546
7394,21297738
8746,21344707
6212,21329097
7895,21351559
6282,21303810
5280,21344055
5781,21331131
29575,21394671
5190,21271067
5710,21329749
10389,21376847
7423,21304080
3777,21291386
2655,21350918
15449,21657856
4148,21009866
3266,21332323
3466,21330520
7584,21380554
9367,21356038
9027,21334116
17393,21699194
8867,20977756
12914,21287459
3487,21317485
7283,21370085
8256,21321402
13856,21655822
14567,21338645
17352,21372168
17323,21376727
20248,21445136
16541,20865023
17383,21386124
16511,21296235
11602,21572816
11772,21283331
17944,21154128
11902,21519566
14197,21143567
8796,21290355
5972,21303739
14548,21505750
9548,21172582
2815,21270998
18305,21473439
13245,21321984
9598,21250960
11381,21359474
15319,21582805
9918,21066182
9088,21327203
4478,21307878
11742,21666462
7273,21017130
17523,21772842
16922,21261861
15208,21077133
9618,21203430
4298,21315612
4388,21337262
8626,21352481
4589,21321743
3106,21325090
16902,21811786
12122,20925077
16531,21664007
10109,20972055
7104,21294452
10240,21377969
7474,21300985
16341,21712138
17613,21376988
12243,21304801
18896,21212968
12303,21091150
12273,21855628
18825,21162824
16090,21343294
16511,21385323
16872,21276267
13936,21332574
15459,21002953
7434,21275857
16621,21721446
9197,20960884
7444,21339747
12162,21367630
5340,21277910
17583,21718341
9137,20977996
5380,21291336
6292,21338815
3947,21308038
2074,21322575
1874,21330980
15600,21470243
10380,21292779
22462,21681000
19286,21189264
13004,21145832
8176,21292538
14116,21376988
18074,21761641
12063,20874481
7605,21314830
18776,21813890
16781,21033852
5180,21132787
3086,21314901
17483,21734260
10069,20975972
12013,21359214
17673,21667334
18144,21333275
9878,20960854
17303,21703031
10560,20988035
5471,21297277
16821,21711528
17243,21342682
16811,21441690
16982,21222266
17423,21333916
19777,21428484
12203,20892054
14307,21470203
12323,21249788
8236,21294722
7815,21289202
16350,21486865
19337,21558388
16711,21049572
9037,21253074
9638,21362009
14347,21630274
7555,21006299
17593,21432663
17343,21349866
16561,21886997
8887,20694222
9919,21328246
9278,21333575
7324,21309250
12434,21360737
12263,21343775
17443,21656033
9017,21001730
12022,21821545
13665,21001300
10089,21163485
7934,21317746
10089,21357180
7625,21310201
6211,21288231
4568,21334898
4498,21330650
7484,21345658
4678,21340359
3106,21313317
3717,21352612
3387,21311132
2655,21337013
3987,21345278
5190,21352922
8516,21344286
9418,21357801
9248,21363091
8326,21258424
9708,21357271
12624,21375033
12443,21951069
17453,21212617
14938,21137177
18495,21221695
16741,21143077
18885,21941400
16150,20789732
8816,21244368
12413,21337733
11292,21337172
18756,21395933
15059,21471826
12093,21139070
15108,21435337
17964,21768685
8797,20776807
9227,21327625
18445,21712559
15720,21312085
10880,21018373
17923,21714012
17053,21119702
9128,21113812
19437,21766611
16712,21017210
18024,21793412
11763,20772889
11261,21337404
9327,21368141
9618,21321192
3878,21267190
3847,21333266
8155,21332293
10540,21384892
13786,21339587
11482,21612040
11833,21091760
5531,21245520
6532,21366057
16902,21436920
11732,21218840
6642,21335590
19236,21688113
11101,21302807
9839,21779315
7714,20553668
5460,21313558
9367,21330610
9598,21387026
12153,21372499
12975,21306394
5340,21270477
13245,22055014
12764,20679073
9878,21309531
14016,21390743
10860,21278111
17393,21676431
8617,20970612
9758,21358403
11271,21356709
4118,21234990
7474,21380394
17523,21503957
14647,21253555
7484,21226493
12623,21421031
17584,21377698
14949,21305503
6963,21245811
10299,21359394
14167,21840941
8817,20797616
10429,21362551
15970,21691209
13686,21835130
8166,20441786
7885,21325230
17984,21437662
11993,21293580
9809,21299932
16221,21422914
17293,21343865
8857,21211095
7033,21306836
2605,21305743
17062,21511330
17914,21326312
12192,21545345
19647,21366197
17203,21341139
16250,21773575
16902,20883959
18315,21394690
17172,21030185
17423,21637267
17372,21148067
18014,21587273
17343,21521399
17242,21020777
19397,21336932
13175,21310683
16941,21355888
16320,21232896
18505,21148717
16922,21666883
16281,21552177
17483,21058919
17703,21338245
14427,21300613
14427,21335910
13545,21058057
18325,21382187
17573,21587965
18245,21616548
17122,21378460
11923,20953440
16291,21394170
15450,21321683
21270,21576444
13425,20768602
16822,21411712
16180,21528804
16461,21370304
16872,21338776
21691,21332604
17683,21337784
18484,21344817
17213,21338924
16411,21106409
10310,21195045
17853,21745902
16751,21409569
15670,21081210
17353,21447289
11712,21285887
18295,21118931
17353,21350077
17823,21266580
10951,21601109
8606,20991662
58801,21891386
19517,21164427
19156,21334357
15991,21486794
17383,21226916
13205,21446638
17403,21220272
18976,21286608
12604,21504858
16621,21163435
16822,21035404
17673,21680269
19076,21232825
17453,21384282
6993,20953911
4589,21315652
3116,21304371
1924,21330660
18224,21524776
5500,21196297
16000,21444073
18294,21338335
17042,21587053
15308,21380044
15479,20986181
15790,21628090
17783,21403778
14498,20996090
4438,21195917
3256,21314470
11772,21528993
17843,21306525
12453,21818589
18165,21104514
19276,21346661
18044,21399910
8646,20887486
9328,21361839
15630,21405451
11221,21235451
16651,21720865
13305,20976323
13415,21358072
17543,21630765
8907,20990430
16471,21439996
17192,21327094
15108,21618632
14998,21113852
16110,21220794
17112,21739590
17323,21242764
16762,21307988
15088,21508816
18685,21172873
18345,21058377
13816,21341150
6532,21238557
6131,21303109
17012,21794032
12644,21216335
19466,21392477
19748,21360716
17473,21410250
16922,21590720
18755,21045453
17613,21245781
16681,21381506
16691,21362580
20519,21097201
18666,21202418
18375,21367911
16201,21579729
14157,21062776
16571,21688344
17042,20996200
12413,21579900
19016,21380604
17413,21040554
17212,21650402
13836,21604686
16902,21352931
17212,21043040
17803,21390333
15619,21279303
