dur_ns,gap_ns
24846,20807424
20278,21855356
63500,21251048
18806,20789589
21190,21656242
21200,21062443
16541,21383918
5410,21165488
20369,21721784
9047,20947928
15269,22170990
8706,20511456
8035,21329436
9978,21330508
4649,21306733
10850,21378598
6031,21301844
13665,21676710
5680,20959780
9979,21376895
22292,21577753
13786,21102419
11030,21316241
20759,21437750
10580,21909588
10940,20668572
10009,21311061
8456,21318225
6131,21350325
7093,21323144
13465,21384069
21180,21433261
9227,21196776
13255,21368539
21450,21412573
21180,21342410
13405,21236441
11080,21309078
14367,21368950
2435,21255777
13966,21405740
14137,21334525
20649,21426208
10349,21233035
11101,21333353
19757,21719731
11311,20935003
4308,21641624
21170,21401892
21841,21361546
10449,20921829
21711,21749567
22292,21281466
14277,21037996
20889,21366366
7394,21253573
20759,21385061
9448,21262710
11151,21347400
2555,21271206
10339,21395170
5280,21289480
3547,21316241
9398,21360775
6973,21343683
3136,21286675
3988,21356347
7875,21349203
5080,21305000
2706,21329245
5460,21353572
16802,21401421
18194,21376966
10981,21248183
4368,21292025
4528,21328725
2985,21334766
2735,21330007
21310,21782328
12624,20944552
20449,21423192
9397,21222966
13706,21341879
10350,21337000
13776,21364312
35196,21682951
13786,20966162
4188,21287307
13135,21406090
11371,21295112
6172,21302094
2335,21302084
2595,21343423
14608,21505387
13966,21225100
22873,22344036
18024,20433108
9679,21215822
19216,21705725
16731,21419706
10129,20871033
19396,21981794
15800,20984025
18405,21346328
7765,21023019
15589,21395651
21189,21350035
10450,21252901
11111,21343633
20378,21680477
18996,21049859
15028,21295873
15089,21646302
5370,20940063
3005,21326401
10330,21381804
8035,21312484
3817,21330177
10860,21456686
7845,21213137
11742,21419656
17974,21386292
11001,21210733
12344,21349824
10419,21589586
10589,21066822
10640,21322733
13725,21651673
24847,21490899
10570,20871384
15720,21389429
19266,21354373
8195,21237653
11171,21362518
14106,21350716
21080,21415087
13556,21252651
14187,21329326
18886,21387776
9097,21252491
4058,21297185
11161,21360675
28554,21701837
17423,20999846
21481,21703029
21149,21286025
17814,21144898
20329,21372777
19025,21484158
20609,21336849
11572,20970921
20308,21456496
16881,21324637
22652,21615134
13185,20970099
4007,21262200
3997,21333183
5240,21338873
4859,21306513
3667,21350015
21560,21745018
16932,20954600
11702,21365725
3287,21254334
15490,21440004
7113,21262831
6442,21329416
3196,21317734
3316,21327863
11291,21412392
4539,21261127
3346,21323455
5540,21350987
4138,21320459
5661,21343562
6282,21341088
3907,21316061
3276,21330007
2805,21330408
2915,21332752
2705,21333153
3327,21334495
2705,21334366
2614,21330949
3176,21337791
2665,21330669
15319,21417291
21541,21423012
17393,21678253
13335,20894387
25088,21415468
4158,21180816
3236,21329587
9869,21377877
7444,21308276
14026,21686048
15700,21028158
4518,21274042
9678,21403085
16351,21366465
5571,21234808
5320,21336469
9698,21370724
11011,21604193
17072,21113450
9218,21574507
6542,20994015
21991,21454651
13826,21312915
12995,21297445
21390,21705194
10300,20939983
22182,21421900
18544,21281226
11762,21322533
10971,21324526
10289,21327112
9227,21383929
15910,21727505
12253,20902522
13696,21655961
18735,21098001
12373,21234757
11822,21334706
14648,21335607
9728,21296304
15709,21437470
6712,21231371
10781,21367908
7374,21312815
6533,21318395
3006,21303327
7304,21335578
5861,21346197
13486,21713539
13425,21286205
6352,21002030
3808,21333042
16912,21664197
17082,21041003
10550,21790614
19878,21217555
14597,21624332
6973,20649606
5902,21343712
3947,21326431
5611,21332161
4699,21346047
4168,21323205
6221,21337321
7243,21348121
8305,21322333
4708,21312414
7464,21345265
8306,21339024
6673,21329316
5050,21324557
6191,21352019
4278,21315429
8907,21368520
10410,21357288
9067,21313376
10951,21358380
10369,21325710
4819,21283659
4919,21346779
7324,21323354
6783,21335097
5991,21341890
3947,21316762
2986,21335056
5882,21351307
10190,21369251
8867,21309088
5060,21321531
10409,21366687
10089,21340226
9337,21309719
5030,21312003
5570,21340357
15800,21426028
14848,21329897
27141,21477686
10700,21383648
9899,21066150
21941,21736393
22182,21337570
7484,20906100
3016,21307494
3387,21326110
6692,21371015
13836,21654357
6512,20998163
11071,21341789
5200,21314728
4719,21335688
5660,21333895
8837,21379079
10490,21331931
21601,21438962
5350,21211103
4168,21288249
3877,21339565
2255,21319507
6152,21378699
4148,21316782
7685,21354814
10039,21339265
6632,21311142
19556,21470722
7915,21233014
4989,21277198
1994,21318325
4288,21376996
8236,21361115
2515,21275925
14718,21443601
16150,21414747
17132,21213167
8836,21289351
2315,21305300
17934,21428122
9297,21291044
10339,21359994
11502,21299329
9387,21345637
10269,21340707
10730,21335598
5600,21287056
11201,21388497
11091,21300542
7845,21340577
24476,21437770
20158,21338503
21060,21576031
20659,21347470
20799,21432871
14297,20900559
21169,21660550
11031,20994294
2615,21255487
2856,21335878
2645,21334967
11191,21407533
10980,21333484
18695,21424425
18074,21349453
13796,21230099
18705,21714732
10710,20987362
6152,21240228
14036,21386794
19597,21406832
7584,21197768
5280,21316031
2865,21332582
22693,21503654
21480,21732044
12283,20861335
19767,21653266
10199,21008932
13165,21349925
21350,21632056
10871,21277718
22392,21431639
21911,21684625
21550,20985679
23474,21296684
20298,21383237
20579,21323134
19457,21283129
22131,21124260
19687,21643006
13977,20909776
22091,21439715
21520,21591609
20589,21590267
22222,21090737
19166,21316331
21230,21305040
13045,21280293
13325,21042456
12012,21572975
9889,21083984
22452,22162745
23204,20854201
19427,21385752
21059,21464732
21580,21148395
21650,21278280
17664,21589956
21791,21126614
20208,21338253
20799,21507411
21741,21210873
22492,21332032
20899,21074155
16491,21414326
22082,21473607
21240,21403516
21371,21244315
10059,20966643
21110,21771108
22673,21270355
21290,21149678
11742,21171318
8155,21321301
21009,21451506
7905,21213107
21430,21714802
20329,21311111
21821,21391023
25548,21540252
21140,21059798
21951,21439313
16601,21235760
21120,21388197
20519,21308897
22041,21326040
22442,21363450
20519,21362217
21190,21117307
20368,21216634
21891,21651132
14518,21304669
18625,21065250
22543,21673984
19557,21217866
19036,21355545
20258,21387466
22483,21116745
21290,21165177
11452,21295863
3216,21279502
2214,21327613
2715,21337181
3016,21334605
2415,21327673
2935,21333825
13866,21405439
2344,21260947
19758,21772340
20238,21761059
20398,20880762
17132,21030112
5942,21275454
16531,21433312
8305,21210072
8907,21368048
17512,21521208
21079,21740630
20669,21135150
18464,21354213
10140,20900628
16791,21651243
10440,21031675
11602,21362749
17223,21370854
16371,21343313
12013,21275374
21060,21723097
17353,21338774
21160,21300041
21921,21294059
21140,21346268
22682,21379711
20719,21328404
20930,21459741
20409,21494326
21751,20994566
10169,21005868
18755,21391432
21120,21603372
21290,21386373
21661,21004494
5600,21239888
22082,21729078
21821,21418484
19947,21229098
21290,21390180
21200,20989747
21661,21384059
20949,21670098
20298,21330729
9147,20876533
21230,21684254
22012,21552707
20959,21125983
15269,21261939
20970,21501791
20438,20981702
22051,21586921
22403,21479889
20789,21231773
22463,21010665
18234,21782279
18835,21064147
20809,21394308
21070,21084675
19667,21611968
20609,21380022
18595,21330568
20198,21290212
14066,21291405
6062,20993413
20028,21760267
21260,21025815
21400,21893438
20619,21289000
21390,21065650
20598,21125372
10711,21203258
22683,21416240
15419,21404547
16872,21593724
20018,21020474
18335,21277739
10680,21307776
20148,21708710
9948,20902753
21200,21457567
18585,21334957
21721,21805983
16311,21070759
26079,21373109
